StudentID,Age,Gender,Ethnicity,ParentalEducation,StudyTimeWeekly,Absences,Tutoring,ParentalSupport,Extracurricular,Sports,Music,Volunteering,GPA,GradeClass,StudyEfficiencyScore,ScreenTimeHours,SleepHours
1196,16,1,1,0,12.665378346749778,26,0,3,1,1,0,0,0.8976341586164038,4.0,0.46908808691665843,5.996838298450644,7.442082836519232
1197,16,1,0,4,1.9899245236127627,0,0,1,1,0,0,1,3.117354434785501,1.0,1.9899245236127627,4.903822715480958,7.58159896850051
1198,18,0,2,1,12.083478763451836,27,0,3,1,0,1,0,1.2875951312580094,4.0,0.43155281298042275,8.288441039810309,7.724512542561664
1199,15,1,2,2,2.4192132447698467,21,0,2,0,0,0,0,0.5710530980330257,4.0,0.1099642383986294,7.648345697060469,9.469452743572985
1200,17,1,2,3,1.573953503907981,28,0,3,1,0,0,0,0.5813557994949716,4.0,0.05427425875544762,7.919502183430495,9.305712350729998
1201,17,0,1,2,10.546217912847863,18,0,1,0,0,1,0,1.6434624040739565,4.0,0.5550641006762034,6.36812658461715,8.4280769510108
1202,18,1,1,1,8.055710680929899,18,0,1,0,0,0,0,1.2348440407820207,4.0,0.423984772680521,4.136559859980196,8.81249429281012
1203,17,0,0,2,11.776205403124465,5,0,3,0,1,0,1,2.968093619579765,2.0,1.962700900520744,3.146514856378455,7.866708255168272
1204,15,1,2,2,1.784443361144772,12,0,2,1,0,0,0,2.009298479722319,3.0,0.13726487393421324,6.794216754108317,8.920213517588321
1205,18,0,0,2,8.619661256945168,18,0,1,1,0,0,0,1.146086034129592,4.0,0.45366638194448256,6.22571623863836,7.8292079265883086
1206,15,0,0,2,3.4957343009031594,12,1,4,0,0,0,0,2.1923631978552875,3.0,0.26890263853101226,3.2367882064665188,8.49239014189616
1207,18,0,0,4,19.74200171848233,26,1,1,1,0,0,0,0.94573087329995,4.0,0.731185248832679,5.0058861714641285,7.333685403037338
1208,18,0,0,2,11.223004248703488,25,0,2,1,0,0,0,0.5672500284902902,4.0,0.43165400956551875,7.154007076432223,8.479641793714059
1209,16,1,1,1,13.748737218817348,21,0,1,0,0,0,0,0.9707643470928292,4.0,0.624942600855334,4.120246335384875,7.5554031402777655
1210,15,0,0,2,6.508365613652156,20,1,2,1,0,1,1,1.6560601255004677,4.0,0.3099221720786741,4.643232205669994,8.12406880620908
1211,17,1,2,0,1.894778295586883,3,0,2,0,0,1,0,2.8393132491560324,2.0,0.47369457389672076,4.494935157466345,8.81078614986961
1212,17,0,0,3,19.517417255670733,23,0,1,0,0,1,1,0.189818059909026,4.0,0.8132257189862805,7.067580790770773,7.3488616488974845
1213,15,0,0,1,5.7251807076636645,1,0,3,1,0,0,0,3.25829468502287,1.0,2.8625903538318322,4.707845038010402,7.705554521166864
1214,17,0,1,1,8.476163703471485,14,1,2,0,0,0,0,1.9200558526588956,4.0,0.5650775802314324,4.297077237842239,7.004293153084232
1215,17,1,0,3,12.9972784340515,11,0,3,0,0,0,0,2.0217714943693785,3.0,1.0831065361709584,5.948716885390143,7.425003731849058
1216,15,0,0,2,0.4939459537222257,29,1,1,1,0,0,0,0.1259330746249498,4.0,0.01646486512407419,5.848996349987201,8.340249191670699
1217,18,1,2,1,16.205182610345737,26,1,2,1,0,0,0,1.2870134123902284,4.0,0.6001919485313236,5.9015987926370705,7.12541164014177
1218,15,1,0,2,10.731563800572406,6,0,0,1,0,1,0,2.591426703229313,2.0,1.5330805429389152,5.585965620472097,7.852953460534024
1219,18,1,2,3,5.564343741376443,19,1,3,0,0,0,0,1.4633796485356,4.0,0.27821718706882215,6.498531596188859,8.216941421350848
1220,17,1,0,1,1.232159705849385,17,0,3,0,0,0,0,1.465549386433812,4.0,0.0684533169916325,7.096893641976712,9.603017796650434
1221,17,1,0,3,3.2499683094888288,22,0,3,1,1,0,1,1.710466837709535,4.0,0.14130296997777517,6.830451569201373,8.838375551352277
1222,17,1,2,0,17.900677177068737,12,0,2,0,1,0,1,2.288505685252231,3.0,1.3769751674668258,5.473234413341887,7.36016946209854
1223,16,1,0,2,13.72048447871782,16,0,3,0,0,1,0,1.9609688486532324,4.0,0.8070873222775188,3.97469907131237,7.939055124149919
1224,18,1,0,3,4.998034432737796,3,0,3,0,0,0,0,2.6216233262773407,2.0,1.249508608184449,3.7708632122377344,7.930779997835835
1225,16,1,0,1,1.3120152989005909,24,0,0,1,0,0,0,0.7683163859836675,4.0,0.05248061195602363,5.460809470726902,9.388354363820074
1226,16,0,0,2,13.812306247732726,13,0,1,0,0,1,0,1.8064063454058108,4.0,0.9865933034094805,4.275958573516334,7.5808872319589975
1227,15,0,2,1,11.448154519355302,19,0,2,0,0,0,0,0.88186635307777,4.0,0.5724077259677651,7.792042219009783,8.190424856685077
1228,16,0,0,2,8.090390489164701,27,0,3,0,1,0,0,0.8170682206563473,4.0,0.2889425174701679,6.272390898667042,7.655032334563453
1229,15,0,2,2,7.272228983801277,12,1,0,0,0,0,0,1.4461325277019692,4.0,0.5594022295231752,6.768186220708453,7.4958977186118405
1230,15,0,2,2,4.336285518582166,2,0,3,0,1,0,0,3.339094362200312,1.0,1.4454285061940553,4.724554503989052,8.975316277154297
1231,16,1,0,1,13.392225130750353,25,0,2,0,0,0,0,0.8196254779474454,4.0,0.5150855819519367,7.679245214166594,7.848982249973723
1232,18,1,3,1,19.41336055587741,25,0,2,0,0,0,0,0.6768179731112823,4.0,0.7466677136875928,6.510548372420768,6.607638167233503
1233,18,1,0,0,3.514304916736517,17,0,1,0,1,0,1,1.3895448744649723,4.0,0.19523916204091762,6.007615538505436,8.213737967689001
1234,18,1,3,1,11.942332400310068,13,0,2,0,1,0,1,1.9915084140251773,4.0,0.8530237428792906,5.270070775275456,8.368484152176377
1235,18,1,0,2,8.483701114919524,14,0,0,0,1,0,0,1.6398675504146123,4.0,0.5655800743279683,4.180971951192178,7.556923942074383
1236,18,1,1,3,8.933774434893298,2,0,0,0,1,0,0,2.511743020605421,2.0,2.9779248116310995,5.0898084610460215,8.927959033138652
1237,16,1,0,2,5.082945602556288,0,0,3,0,0,1,0,2.9839199495864985,2.0,5.082945602556288,3.123089449763423,8.041395072420437
1238,16,0,0,2,16.50269751322838,25,1,2,0,0,1,0,1.25865485443205,4.0,0.6347191351241684,4.597263865725815,7.668926211481353
1239,17,0,1,4,9.705112082944822,23,1,2,0,0,0,0,1.4179299273727557,4.0,0.40437967012270093,6.881889183628672,7.865179553831026
1240,18,0,2,2,10.86811704396528,16,0,1,1,0,1,0,1.5970165723817666,4.0,0.6393010025861929,4.308442717628196,8.214782011144644
1241,16,0,0,3,6.095218255946515,2,1,2,0,1,0,0,3.08869986818596,1.0,2.0317394186488382,5.961834337411657,8.118421173348253
1242,17,1,0,2,3.636169313338995,13,0,0,1,1,0,0,1.6413414427787147,4.0,0.2597263795242139,7.115714308010349,8.554986615629954
1243,18,1,2,1,1.7182077640564095,2,0,2,0,1,0,0,2.5868706562634283,2.0,0.5727359213521365,5.859457560881794,8.84863881129222
1244,15,1,1,0,14.282382818498318,12,1,2,0,0,0,0,2.389032645212185,3.0,1.0986448321921782,4.680634801021778,7.070667990259432
1245,17,0,3,2,3.924685633757112,14,0,2,1,0,0,0,1.8981464002812247,4.0,0.2616457089171408,3.46182646611547,8.977943609334352
1246,16,1,2,1,13.801507083775954,17,0,4,0,1,0,0,2.1104879749817496,3.0,0.7667503935431086,7.413274250350901,7.363242508386612
1247,15,1,3,1,7.807528920939077,13,0,2,0,0,0,0,1.7002735894049137,4.0,0.557680637209934,5.012736593269257,8.104947150236082
1248,15,1,2,2,8.315496019793029,20,0,2,1,0,0,0,1.0444999950877136,4.0,0.39597600094252516,7.866619276174678,7.671275710716441
1249,15,0,0,2,9.383549921855431,25,0,2,0,1,0,0,1.1941661337644758,4.0,0.3609057662252089,8.35447990835701,6.780478178416802
1250,17,1,0,2,7.354170162550863,2,0,1,0,0,1,0,2.6491368281965504,2.0,2.451390054183621,5.61203782186944,8.16906910244483
1251,16,0,2,1,2.0123995444518017,18,0,3,0,1,0,0,1.2341413889277302,4.0,0.10591576549746325,4.977795568278343,10.0
1252,15,0,1,1,6.192636200056915,7,0,2,1,0,0,0,2.127408865912826,3.0,0.7740795250071144,4.240390914407701,8.77303852394332
1253,18,0,0,2,13.274687213878767,3,1,1,1,0,0,0,2.913887649138132,2.0,3.318671803469692,5.704546686067427,7.662901088744926
1254,15,0,0,4,13.31568802937742,3,0,3,0,0,0,1,3.119393913150377,1.0,3.328922007344355,3.567688020625111,7.536985782458125
1255,15,1,3,2,5.724486144799887,18,1,0,0,0,0,0,1.0363787383257312,4.0,0.30128874446315196,4.47797098674437,8.438784331926035
1256,17,0,1,3,9.20205253115376,10,0,4,1,0,0,1,2.403284547023526,3.0,0.8365502301048872,5.227205049833401,8.353354304472228
1257,17,0,0,2,3.8689445602387496,0,1,3,0,0,0,0,3.1565080639094454,1.0,3.8689445602387496,5.744619096643124,8.022699136321704
1258,16,1,0,2,4.207441630596716,7,1,2,0,1,1,0,2.723471858740064,2.0,0.5259302038245895,5.484119186699892,9.136416684274764
1259,18,1,0,1,0.4609417681321481,14,0,1,1,1,0,0,1.5309511463109082,4.0,0.030729451208809874,5.68024468035746,9.311596480907408
1260,17,0,0,2,17.934930998154893,0,0,1,0,0,0,0,3.468581349135728,1.0,17.934930998154893,2.388705975083074,7.565599763038478
1261,15,1,0,2,4.214133301498125,6,0,1,1,0,0,0,2.3020320443414053,3.0,0.6020190430711606,5.0600289067966795,8.797824539255052
1262,16,0,0,2,4.550677538729266,20,1,1,1,0,0,0,1.265677909199434,4.0,0.21669893041567934,7.960215400417053,8.554740574974069
1263,15,0,2,2,5.592028652902636,19,0,2,1,1,0,1,1.479602227739032,4.0,0.2796014326451318,4.460336060946096,8.777227752693147
1264,15,0,0,2,2.54816143390858,19,0,4,0,0,1,1,1.4450767191993792,4.0,0.127408071695429,5.973318609454948,9.04109092347983
1265,17,0,2,1,12.785257663627256,23,0,2,0,0,0,0,0.8094338103684621,4.0,0.5327190693178023,7.809492287711823,7.544453878166762
1266,16,1,2,2,1.5028590635517314,10,1,3,0,0,0,0,2.1502332699887816,3.0,0.1366235512319756,5.963074471016817,8.562913207196377
1267,18,0,0,1,2.6840485265270053,26,0,3,0,0,0,0,0.5591437155118445,4.0,0.09940920468618539,7.388062963981072,8.782523294978292
1268,18,1,1,3,12.895134531801858,28,0,3,0,0,0,0,0.5807884851770568,4.0,0.4446598114414434,7.609936335948438,8.484996622567408
1269,17,1,0,1,6.793212409628855,13,0,0,0,1,1,1,1.602089195984674,4.0,0.4852294578306325,4.7379646048790205,7.701125221210164
1270,17,1,2,0,14.158956534023782,21,1,2,0,1,0,0,1.0027983635819373,4.0,0.6435889333647173,5.274367377057974,6.850341713721401
1271,16,1,0,2,11.14849489340284,15,0,3,0,0,0,0,1.6630634531990602,4.0,0.6967809308376774,6.7374446219140545,7.967530931277974
1272,18,0,1,2,5.120423461230262,13,0,3,0,0,0,1,1.5315464597195698,4.0,0.3657445329450187,6.540453578716723,8.513401504804982
1273,18,1,1,2,13.016559009786562,11,0,4,0,0,0,0,2.205842147030335,3.0,1.0847132508155468,6.568289274320415,7.785014931206548
1274,18,0,0,1,2.325473605857613,16,0,3,0,0,0,1,1.155338560965664,4.0,0.13679256505044782,7.252962210225885,8.88942923836849
1275,15,1,0,2,10.728207661600608,13,1,1,0,0,0,0,2.153758339869399,3.0,0.7663005472571863,5.345369595443751,7.815578106522537
1276,18,1,1,1,8.742962100900693,9,0,2,1,0,0,1,2.592786686317039,2.0,0.8742962100900693,4.906065178748799,8.870635509210972
1277,15,0,2,3,5.357471656348816,23,0,0,1,1,0,0,0.9123305070955544,4.0,0.22322798568120064,7.493180715867101,7.663800845126861
1278,16,0,0,3,12.080099954790002,28,1,3,0,0,0,0,0.6956309334599464,4.0,0.4165551708548277,7.399855723111061,7.377741492130877
1279,15,0,1,2,17.42667184680565,13,1,2,0,0,0,0,2.139619891368985,3.0,1.244762274771832,6.107867509030814,7.205705435244911
1280,16,1,0,1,19.97809399526153,17,0,3,0,0,0,0,1.5504493308923313,4.0,1.1098941108478628,6.883170677744404,6.180596194896763
1281,18,1,2,2,12.15525537486849,21,0,4,0,0,0,1,1.5475367003506038,4.0,0.5525116079485678,7.660021367270264,7.696547260297115
1282,18,0,0,0,8.094117486583404,8,1,3,0,0,1,0,2.966548034294946,2.0,0.899346387398156,4.151980627406143,9.02132333420567
1283,16,0,2,2,4.5041420043240326,16,0,2,1,0,0,1,1.6336793710032238,4.0,0.26494952966611957,5.102331810559776,8.560029043715577
1284,17,0,0,1,5.141921787902235,5,1,1,0,0,0,0,2.3325403195354064,3.0,0.8569869646503725,2.875927759363476,8.60115827406912
1285,16,0,0,3,9.589099562995314,7,1,3,1,1,1,0,3.270262309404739,1.0,1.1986374453744142,5.013120563984696,7.411007661114177
1286,17,1,0,0,7.345554025614184,25,0,1,0,0,0,0,0.3464705925902769,4.0,0.2825213086774686,4.643769095186968,7.957263893418842
1287,15,0,0,2,18.276290452498884,12,1,1,0,0,0,0,1.8949043363401072,4.0,1.405868496346068,5.062392072529841,6.9847727645881434
1288,15,0,1,2,7.365909353114191,17,0,1,0,0,0,0,1.4567426010872695,4.0,0.4092171862841217,5.870578538830307,8.104551516310464
1289,15,0,0,2,7.468891822908709,4,0,2,1,0,0,0,2.5537231512721896,2.0,1.493778364581742,3.5461650085131375,8.893932715211013
1290,18,0,2,0,7.67069024867954,5,0,1,0,0,0,0,2.224197461212005,3.0,1.2784483747799233,4.863333042276043,8.511776505494607
1291,15,1,0,4,16.732404207353163,20,1,4,0,1,1,0,1.8476004181084256,4.0,0.796781152731103,4.122000999756198,6.771030600796167
1292,17,0,0,2,13.015766416938035,18,0,4,1,0,0,0,1.849760707133483,4.0,0.6850403377335809,3.9493927549968575,7.821675747522199
1293,15,1,0,2,12.283377006377854,3,0,4,0,0,1,0,3.268794215560215,1.0,3.0708442515944636,5.590402242638633,8.020773173610607
1294,16,0,0,1,6.682860447677244,6,1,0,0,0,0,1,2.546516637246023,2.0,0.9546943496681778,4.040762565645052,8.901788474492909
1295,16,0,0,2,16.35808353664879,3,0,4,0,0,0,0,3.1012292205041274,1.0,4.089520884162197,2.8082420506075394,8.154461989619309
1296,18,1,0,2,0.7672772271140227,24,0,4,0,0,1,0,0.6559540779626771,4.0,0.030691089084560908,6.488973040219218,8.415725181374665
1297,16,0,0,0,17.415943446762263,10,1,4,0,1,0,0,3.088512305616677,1.0,1.5832675860692966,6.079974212394443,6.8529768997186045
1298,17,1,0,1,10.254997995878592,11,1,3,0,0,0,0,1.992559805482,4.0,0.854583166323216,3.963284109987373,7.345711270954833
1299,15,1,1,3,7.965004697268256,13,1,3,0,1,0,0,2.605247445547851,2.0,0.5689289069477326,5.791561903276,8.086489600719682
1300,18,0,1,1,9.943345614353714,12,1,1,0,0,0,0,1.7339724542334658,4.0,0.7648727395656703,3.541389859975072,8.238844625787795
1301,15,1,0,1,13.348310610676622,28,0,3,1,0,0,0,1.11384878785912,4.0,0.46028657278195245,5.006726884674431,8.158836197226888
1302,15,1,0,2,0.2553085303579472,9,0,0,1,0,0,0,1.6492502516618042,4.0,0.02553085303579472,5.025418526272592,8.936493635142943
1303,17,1,3,2,17.431037129164956,17,0,2,0,0,0,0,1.3375549802098765,4.0,0.9683909516202753,5.862540486440426,7.096972525456083
1304,16,1,1,0,8.934790506227856,15,0,4,0,0,0,0,1.9846599185571745,4.0,0.558424406639241,6.049719605992826,8.182399945501585
1305,16,1,1,2,6.859330394001564,4,0,2,0,1,1,0,3.060881655966949,1.0,1.3718660788003127,5.3043653348906465,7.896495509784832
1306,15,1,0,1,2.764911312681142,7,1,1,0,0,0,0,2.3928973584250004,3.0,0.34561391408514275,6.603408317850138,9.768278229579272
1307,18,1,2,0,8.789307487168843,13,0,4,0,0,0,0,2.0837969900967988,3.0,0.6278076776549174,5.365201393204781,7.317238737724086
1308,16,1,2,0,9.926455425687577,4,0,4,0,1,0,1,3.64573804877044,0.0,1.9852910851375154,3.6918258917649838,8.099724746879104
1309,18,0,1,3,8.072933889869557,25,0,1,1,0,0,0,0.322286081625407,4.0,0.31049745730267525,7.680744779074814,9.204509720627863
1310,16,0,3,1,13.573201876537942,27,0,3,0,1,0,0,1.129514334361546,4.0,0.48475720987635507,5.783329005048297,7.646079734626205
1311,18,1,0,0,8.41793057518452,23,0,2,1,0,0,0,0.6307569438666114,4.0,0.35074710729935504,6.055885682822545,8.063187424980802
1312,17,0,0,2,19.228351556931468,7,0,2,0,0,1,1,3.157229638804093,1.0,2.4035439446164335,3.013825525369064,6.89844213290164
1313,18,1,2,3,11.985550356471837,24,0,1,0,0,0,0,0.680087787496653,4.0,0.4794220142588735,4.501402973661831,7.711249123471612
1314,17,1,2,1,16.14955871303818,25,0,0,0,0,0,0,0.7963598478866475,4.0,0.6211368735783915,8.3505936587117,8.071468366034447
1315,17,0,0,2,2.187118062189577,5,1,1,0,1,0,0,2.844039214925591,2.0,0.36451967703159616,5.843920482048823,7.675357238116289
1316,18,1,0,0,7.945825858918114,15,1,0,0,1,0,0,1.253451854215859,4.0,0.4966141161823821,6.283896824374792,8.97213426475635
1317,17,1,0,2,6.736954028943054,27,0,4,0,0,0,0,0.534508880538856,4.0,0.2406055010336805,6.33581177765708,7.614326020880623
1318,15,1,0,2,11.389647762731837,3,1,3,1,0,0,0,3.191046118219917,1.0,2.847411940682959,2.9931772802833834,7.727709059109609
1319,17,1,2,2,17.222270401228513,11,0,3,0,0,1,0,2.81542127530912,2.0,1.435189200102376,3.7257481706843443,7.063150749727818
1320,16,0,1,1,1.5667643552401334,10,0,3,0,0,0,0,2.1571223032650955,3.0,0.14243312320364848,4.000971592658381,9.137600199361348
1321,18,1,0,1,1.4514959608942155,2,0,1,1,0,0,0,2.7238280604010647,2.0,0.4838319869647385,4.396906658824482,8.055788227968705
1322,15,1,0,1,17.00635416315198,11,0,4,1,0,0,0,2.627693905554347,2.0,1.417196180262665,5.9583836908002485,7.530450916725774
1323,18,1,0,1,4.257001720767148,29,1,3,1,1,0,0,0.9124156208354256,4.0,0.14190005735890493,7.540789506870926,9.586454639566712
1324,16,0,0,0,13.375065088996276,4,0,2,0,0,0,0,2.609623081817451,2.0,2.6750130177992553,3.5197355877837713,6.980906488803967
1325,16,1,1,2,10.857562647216104,5,1,1,0,1,0,0,2.981992255406158,2.0,1.8095937745360173,6.319461122652776,8.009096819083586
1326,16,0,3,4,16.657871897744588,18,0,3,0,0,0,0,1.625082773696198,4.0,0.8767300998812941,6.751587666783074,7.003221721327236
1327,17,0,2,4,2.5017781967280706,17,0,3,0,1,0,0,1.3616984178594074,4.0,0.13898767759600392,5.9174162100456025,8.96276578342371
1328,17,1,0,3,2.595659314452225,15,1,3,0,0,0,0,1.9169618961294344,4.0,0.16222870715326407,5.9468829849374085,8.750007957262655
1329,18,1,2,2,11.13636720556615,22,0,0,0,0,0,0,1.011253194616751,4.0,0.4841898785028761,5.878400249711159,7.56561982492123
1330,18,0,2,2,18.92757306716742,10,0,1,1,1,0,0,2.3321590405051187,3.0,1.7206884606515835,3.99092395800463,7.351178835718795
1331,15,1,2,1,8.299955167415085,4,0,2,1,1,1,0,3.387938347765993,1.0,1.659991033483017,3.8238907146050463,9.072178538151864
1332,15,0,0,2,6.538842005093899,8,0,3,0,1,0,0,2.384690791358408,3.0,0.7265380005659888,5.831384441857476,8.250663903626961
1333,18,0,0,2,12.133786463957716,2,0,0,0,0,0,0,2.7808169956104924,2.0,4.044595487985905,2.2575739545190237,8.14650032467832
1334,17,1,0,2,18.608972010900622,29,0,2,0,1,0,1,0.5348357535394734,4.0,0.6202990670300207,5.364290562027666,6.492466319974356
1335,16,1,0,2,16.738556656892474,7,0,2,0,0,0,0,2.542214348782037,2.0,2.092319582111559,2.884010568087011,6.847926145901749
1336,18,0,0,1,19.9096722146644,5,0,3,0,0,0,0,3.0071290674312805,1.0,3.3182787024440668,2.6629152092758805,7.245235917473749
1337,15,0,0,1,0.4513716640475418,3,0,2,1,0,0,0,2.9858098143768106,2.0,0.11284291601188545,5.721842336044029,9.696920847863229
1338,17,0,0,3,2.2571628942552446,11,0,2,0,1,0,0,1.9493060573283008,4.0,0.18809690785460373,5.914631437520095,8.952090384967306
1339,18,0,2,0,12.18935526733244,11,0,3,0,0,0,0,2.1478451963634986,3.0,1.0157796056110366,4.996695316349301,7.624535458005179
1340,18,1,0,2,16.411528786676996,24,0,4,0,0,0,1,1.1757680252358405,4.0,0.6564611514670798,4.791336642604007,7.358492824043978
1341,17,1,0,3,5.704886846135331,20,0,1,1,0,0,0,1.4003632540944204,4.0,0.27166127838739673,5.966463500467329,7.804307448401608
1342,18,1,3,2,4.784221760684375,15,0,1,1,0,1,0,1.7555440233413917,4.0,0.2990138600427734,5.393887083122262,8.823835487109244
1343,17,1,3,2,15.739515987624015,9,0,4,1,0,1,0,2.900096239205548,2.0,1.5739515987624015,3.5928074796400606,7.867214932399303
1344,16,1,2,1,1.1276370770646316,21,0,2,0,0,0,0,1.0334594906901564,4.0,0.051256230775665074,5.835406596951892,8.661191125876996
1345,17,0,3,1,7.387652951651702,13,0,3,0,0,0,1,1.907742363387151,4.0,0.5276894965465502,4.894018937589494,8.02621363095508
1346,17,1,1,3,10.116184451846594,12,0,3,0,0,0,0,1.880909289765476,4.0,0.7781680347574303,5.6634003922088665,8.121320669641365
1347,17,1,3,2,11.206973487006469,8,0,1,0,1,1,0,2.614950353949793,2.0,1.2452192763340522,5.340374603470575,7.660942783279055
1348,18,1,0,2,14.572303135855538,6,0,3,1,0,1,0,3.1071355935726115,1.0,2.0817575908365056,2.781216039088178,7.509703379101535
1349,18,1,0,0,7.096914468613164,11,0,3,0,0,0,0,1.3864645615000095,4.0,0.591409539051097,4.598450458505885,9.34016944772194
1350,17,1,0,0,12.253686893492144,4,0,2,0,0,0,0,2.8337600718448117,2.0,2.450737378698429,4.903439662856946,7.651118460277787
1351,18,0,0,4,11.707508455819127,17,0,0,0,0,1,0,1.0861513973549914,4.0,0.6504171364343959,5.7125450343203505,7.650079078407476
1352,15,0,0,1,10.952322013074944,3,0,4,0,0,0,0,2.874037360035303,2.0,2.738080503268736,5.725959364753289,7.580996895874926
1353,15,0,1,2,12.809665862844245,1,0,2,0,1,0,0,2.8956713046591838,2.0,6.404832931422122,4.73477452647578,8.091129399465544
1354,18,1,2,0,5.188983421361526,2,1,3,0,0,0,0,3.1813076022771107,1.0,1.7296611404538418,2.851737708325719,8.390489571254797
1355,18,0,1,2,1.6929750716925795,25,0,3,0,0,0,0,0.4712831088434319,4.0,0.06511442583432998,4.782274989601719,8.50601597367003
1356,17,0,0,3,2.3854334407948685,11,1,2,0,0,0,0,2.2113795279733512,3.0,0.19878612006623905,5.669677112825262,9.42210867205702
1357,16,1,2,2,4.491647653078021,2,1,3,1,1,0,0,3.375252255246081,1.0,1.4972158843593404,2.3060452421664874,9.260636736949015
1358,18,1,1,1,10.003958710455706,3,0,4,0,1,0,0,3.203858190796927,1.0,2.5009896776139264,4.643102325093853,7.699392346085077
1359,15,1,0,2,16.808855010920404,5,0,2,0,0,1,0,3.3501791105924874,1.0,2.8014758351534006,6.26092096569983,6.385844523227651
1360,17,0,1,2,14.025866841767682,11,0,2,0,0,0,0,1.7257915297427142,4.0,1.1688222368139736,5.401896711503516,8.101170160741693
1361,18,0,0,2,15.780812084040942,18,0,4,1,0,0,0,2.2166038146961022,3.0,0.8305690570547865,5.3526797048260875,7.079603878715904
